FILMID	TITLE	YEAR	DIRECTOR	TIME_INTERVAL_START_TIMESTAMP	TIME_INTERVAL_END_TIMESTAMP
SK2	T:Pride and the Passion	1957	D:St.Kramer	2005-07-08 00:08:01.054	2005-07-08 01:14:26.475
SK12	T:Guess Who's Coming to Dinner	1967	D:St.Kramer	2005-07-08 06:45:12.362	2005-07-08 07:47:30.392
SK26	T:The Domino Principle	1977	D:St.Kramer	2005-07-08 04:45:51.514	2005-07-08 05:16:06.229
ToG6	T:The Hawaiians	1970	D:Gries	2005-07-07 22:16:06.739	2005-07-07 23:42:41.743
ToG15	Tm:Breakheart Pass	1976	D:Gries	2005-07-07 21:41:06.061	2005-07-07 21:54:13.305
VDa10	T:The Benny Goodman Story	1955	D:V.Davies	2005-07-07 19:22:22.638	2005-07-07 19:48:10.364
WiF10	Tm:John and Julie	1955	D:Fairchild	2005-07-07 19:17:11.926	2005-07-07 19:41:31.964
AVL10	T:Bandolero!	1968	D:McLaglen	2005-07-08 00:21:36.683	2005-07-08 01:38:07.117
AVL11	T:The Undefeated	1969	D:McLaglen	2005-07-08 13:01:41.41	2005-07-08 13:29:54.409
AVL30	T:The Wild Geese	1978	D:McLaglen	2005-07-08 01:24:16.536	2005-07-08 01:38:54.293
AVL35	Tm:The Sea Wolves	1980	D:McLaglen	2005-07-08 13:21:20.939	2005-07-08 13:56:47.987
CD8	T:What's New Pussycat?	1965	D:C.Donner	2005-07-08 01:59:13.991	2005-07-08 02:43:51.488
CD28	T:The Thief of Bagdad	1981	D:C.Donner	2005-07-08 00:59:30.718	2005-07-08 02:00:01.123
CD29	T:Charlie Chan and the Curse of the Dragon Queen	1981	D:C.Donner	2005-07-07 18:59:12.573	2005-07-07 19:05:37.933
DMG2	T:The Delicate Delinquent	1957	D:McGuire	2005-07-07 15:38:44.213	2005-07-07 17:02:55.073
FrL10	Tm:Great Locomotive Chase	1956	D:Lyon	2005-07-08 00:25:11.794	2005-07-08 01:51:17.989
GeP18	T:Murder Ahoy	1964	D:Pollock	2005-07-07 18:17:12.27	2005-07-07 19:14:42.261
GeP25	T:Ten Little Indians	1965	D:Pollock	2005-07-07 19:34:54.482	2005-07-07 19:39:35.124
GeP40	Tm:The Electric Horseman	1979	D:Pollock	2005-07-07 20:29:27.949	2005-07-07 21:55:55.169
HuC7	T:The Night of the Following Day	1969	D:Cornfield	2005-07-08 05:28:29.711	2005-07-08 06:28:38.385
JNs210	Tm:Summer Magic	1963	D:Neilson	2005-07-07 20:22:27.59	2005-07-07 21:13:03.839
JqR20	T:L'Amour Fou	1968	D:Rivette	2005-07-08 10:34:26.589	2005-07-08 11:36:07.589
JqR23	T:Out 1	1971	D:Rivette	2005-07-08 12:05:52.908	2005-07-08 13:21:11.261
LMa18	T:Souffle au Coeur	1971	D:Malle	2005-07-08 12:25:29.672	2005-07-08 13:49:38.922
LMa24	T:Atlantic City	1981	D:Malle	2005-07-08 01:45:38.867	2005-07-08 02:35:47.274
LMa30	T:Au Revoir Les Enfants	1988	D:Malle	2005-07-08 05:53:12.302	2005-07-08 06:41:29.635
LMa35	T:May Fools	1990	D:Malle	2005-07-08 13:35:55.229	2005-07-08 14:51:59.225
MFe40	T:Tales of Ordinary Madness	1981	D:Ferreri	2005-07-08 03:29:31.989	2005-07-08 03:58:44.473
MR13	T:The Brotherhood	1968	D:Ritt	2005-07-08 03:01:00.729	2005-07-08 03:52:45.692
MR14	T:The Great White Hope	1970	D:Ritt	2005-07-08 03:50:39.626	2005-07-08 04:04:01.735
MR15	T:The Molly Macguires	1970	D:Ritt	2005-07-08 02:13:15.052	2005-07-08 03:18:17.744
MR17	T:Pete 'n Tillie	1972	D:Ritt	2005-07-07 20:13:40.307	2005-07-07 20:25:32.896
MR19	T:The Front	1976	D:Ritt	2005-07-08 15:28:44.341	2005-07-08 15:45:51.142
MR21	T:Norma Rae	1979	D:Ritt	2005-07-07 18:00:18.481	2005-07-07 18:59:42.188
MR25	T:Back Roads	1980	D:Ritt	2005-07-07 18:12:20.411	2005-07-07 19:35:59.128
MR29	T:Cross Creek	1983	D:Ritt	2005-07-08 05:08:23.813	2005-07-08 05:13:02.534
MR30	T:Nuts	1987	D:Ritt	2005-07-08 12:15:44.127	2005-07-08 13:28:32.743
MR34	T:Iris and Stanley	1989	D:Ritt	2005-07-08 06:44:08.783	2005-07-08 07:05:24.119
RoL10	T:Anything Goes	1956	D:R.Lewis	2005-07-08 01:03:00.528	2005-07-08 01:34:41.785
RoV1	T:And God Created Woman	1956	D:Vadim	2005-07-08 05:22:30.289	2005-07-08 05:54:59.568
RoV2	T:Heaven Fell That Night	1957	D:Vadim	2005-07-07 19:43:16.253	2005-07-07 20:55:52.596
RoV7	T:La Ronde	1964	D:Vadim	2005-07-08 06:23:02.866	2005-07-08 06:44:35.371
RoV10	T:Barbarella	1968	D:Vadim	2005-07-08 05:09:00.165	2005-07-08 06:38:37.016
RoV13	T:Pretty Maids All in a Row	1971	D:Vadim	2005-07-07 19:10:35.582	2005-07-07 19:22:04.734
TPo12	T:The Harrad Experiment	1973	D:Post	2005-07-08 09:29:30.762	2005-07-08 09:41:57.695
ArH101	T:Flight to the East	1958	D:Hiller	2005-07-08 03:14:34.987	2005-07-08 03:50:31.268
ArH102	T:Disappearing Trick	1958	D:Hiller	2005-07-07 16:11:36.9	2005-07-07 16:21:57.653
ArH103	T:The Festive Season	1958	D:Hiller	2005-07-07 22:56:38.326	2005-07-07 23:12:28.268
ArH104	T:Post-Mortem	1958	D:Hiller	2005-07-08 12:21:55.698	2005-07-08 12:27:42.84
ArH106	T:The Jokester	1958	D:Hiller	2005-07-07 21:55:07.98	2005-07-07 22:36:26.333
ArH107	T:And the Desert Shall Blossom	1958	D:Hiller	2005-07-07 22:11:28.332	2005-07-07 23:15:49.135
ArH108	T:Mrs.~Herman and Mrs.~Fenimore	1958	D:Hiller	2005-07-08 10:24:04.293	2005-07-08 11:03:24.305
ArH109	T:The Morning of the Bride	1959	D:Hiller	2005-07-07 16:28:20.468	2005-07-07 17:43:16.042
ArH110	T:The Right Price	1959	D:Hiller	2005-07-08 01:59:15.69	2005-07-08 02:03:22.38
ArH111	T:Not the Running Type	1960	D:Hiller	2005-07-08 11:16:08.97	2005-07-08 12:28:45.597
ArH112	T:Across the Threshold	1960	D:Hiller	2005-07-08 00:26:18.647	2005-07-08 01:21:00.256
ArH113	T:Forty Detectives Later	1960	D:Hiller	2005-07-08 14:12:16.99	2005-07-08 14:48:35.451
ArH116	T:The Baby Blue Expression	1960	D:Hiller	2005-07-08 11:19:46.62	2005-07-08 12:24:42.755
ArH207	T:The Out-of-Towners	1970	D:Hiller	2005-07-08 12:36:04.929	2005-07-08 12:52:48.981
ArH210	T:The Hospital	1971	D:Hiller	2005-07-07 16:24:39.805	2005-07-07 17:30:06.635
ArH215	T:Silver Streak	1977	D:Hiller	2005-07-08 02:10:02.612	2005-07-08 02:58:37.263
ArH216	T:The In-Laws	1979	D:Hiller	2005-07-08 05:05:49.433	2005-07-08 05:53:57.935
ArH218	Tm:Making Love	1982	D:Hiller	2005-07-07 22:01:15.458	2005-07-07 22:48:04.358
ArH220	Tm:Romantic Comedy	1983	D:Hiller	2005-07-07 16:48:05.672	2005-07-07 17:45:14.461
ArH227	T:Teacher	1984	D:Hiller	2005-07-08 10:45:29.002	2005-07-08 10:57:14.757
ArH230	T:See No Evil, Hear No Evil	1989	D:Hiller	2005-07-08 02:34:50.59	2005-07-08 02:52:07.835
DTa150	T:Ride the Wild Surf	1964	D:D.Taylor	2005-07-08 14:01:58.58	2005-07-08 14:57:11.936
DTa210	T:Great Scout and Cathouse Thursday	1976	D:D.Taylor	2005-07-07 16:06:50.604	2005-07-07 17:08:47.294
DTa211	T:The Island of Dr.~Moreau	1977	D:D.Taylor	2005-07-07 15:53:27.908	2005-07-07 16:14:35.925
DTa212	T:Damien: Omen II	1978	D:D.Taylor	2005-07-08 11:14:31.141	2005-07-08 11:32:33.579
DTa215	Tm:The Final Countdown	1980	D:D.Taylor	2005-07-08 01:56:03.788	2005-07-08 02:10:22.728
EMo20	T:La Cage Au Folles	1978	D:Molinaro	2005-07-08 14:10:32.667	2005-07-08 14:55:53.839
EMo25	T:La Cage Au Folles II	1980	D:Molinaro	2005-07-08 09:51:17.029	2005-07-08 10:11:38.124
FrR20	T:Carmen	1984	D:Rosi	2005-07-07 17:08:33.213	2005-07-07 18:02:37.866
GTh12	T:Carry On Nurse	1959	D:G.Thomas	2005-07-07 16:08:07.161	2005-07-07 17:27:39.207
GTh14	T:Carry On Teacher	1960	D:G.Thomas	2005-07-08 12:33:08.201	2005-07-08 12:41:14.109
GTh16	T:Carry On Constable	1960	D:G.Thomas	2005-07-08 09:06:37.52	2005-07-08 09:15:17.059
GTh18	T:Carry On Regardless	1961	D:G.Thomas	2005-07-07 20:50:08.046	2005-07-07 20:51:40.464
GTh20	T:Carry On Cruising	1961	D:G.Thomas	2005-07-08 11:36:10.649	2005-07-08 12:59:45.342
GTh22	T:Carry On Cabby	1962	D:G.Thomas	2005-07-08 09:04:33.479	2005-07-08 09:32:52.35
GTh23	T:Twice Round the Daffodils	1962	D:G.Thomas	2005-07-07 23:09:01.26	2005-07-07 23:41:10.959
GTh24	T:Carry On Jack	1964	D:G.Thomas	2005-07-08 11:26:34.937	2005-07-08 12:52:05.639
GTh26	T:Carry On Spying	1964	D:G.Thomas	2005-07-07 19:34:36.115	2005-07-07 20:06:38.027
GTh28	T:Carry On Cleo	1964	D:G.Thomas	2005-07-08 10:22:19.855	2005-07-08 11:05:53.851
GTh30	T:Carry On Cowboy	1966	D:G.Thomas	2005-07-08 11:32:29.206	2005-07-08 12:07:12.275
GTh32	T:Carry On Screamming	1966	D:G.Thomas	2005-07-08 05:00:05.168	2005-07-08 05:03:40.226
GTh36	T:Follow that Camel	1967	D:G.Thomas	2005-07-08 01:22:39.778	2005-07-08 01:49:19.844
GTh37	T:Don't Loose Your Head	1966	D:G.Thomas	2005-07-08 04:54:45.274	2005-07-08 05:13:54.285
GTh38	T:Carry On Doctor	1967	D:G.Thomas	2005-07-08 14:22:54.325	2005-07-08 15:25:42.141
GTh40	T:Carry On Up The Khyber	1968	D:G.Thomas	2005-07-08 01:08:32.573	2005-07-08 01:24:40.284
GTh42	T:Carry On Camping	1968	D:G.Thomas	2005-07-08 03:46:18.088	2005-07-08 04:54:38.733
GTh44	T:Carry On Again Doctor	1969	D:G.Thomas	2005-07-08 11:15:16.79	2005-07-08 12:15:03.603
GTh46	T:Carry On Loving	1970	D:G.Thomas	2005-07-08 12:40:19.257	2005-07-08 13:17:45.923
GTh48	T:Carry On Up the Jungle	1970	D:G.Thomas	2005-07-08 05:12:15.526	2005-07-08 06:32:17.917
GTh50	T:Carry On Henry	1971	D:G.Thomas	2005-07-07 15:47:51.476	2005-07-07 16:08:05.397
GTh52	T:Carry On At Your Convenience	1971	D:G.Thomas	2005-07-08 04:17:37.391	2005-07-08 05:13:26.686
GTh54	T:Carry On Matron	1972	D:G.Thomas	2005-07-08 03:57:29.47	2005-07-08 04:47:28.27
GTh55	T:Carry On Abroad	1972	D:G.Thomas	2005-07-08 10:27:10.091	2005-07-08 10:31:12.123
GTh56	T:Carry On Girls	1973	D:G.Thomas	2005-07-08 12:55:17.63	2005-07-08 13:45:11.321
GTh57	T:Carry On Dick	1974	D:G.Thomas	2005-07-08 06:38:54.984	2005-07-08 07:22:26.279
GTh58	T:Carry On Behind	1974	D:G.Thomas	2005-07-07 18:07:34.761	2005-07-07 19:12:03.663
GTh60	T:Carry On England	1976	D:G.Thomas	2005-07-08 08:58:52.068	2005-07-08 09:12:18.388
GTh62	T:Carry On Emanuelle	1977	D:G.Thomas	2005-07-08 00:02:24.639	2005-07-08 00:20:20.632
IFr12	T:The Gypsy Moths	1969	D:Frankenheimer	2005-07-07 16:18:57.885	2005-07-07 17:16:21.02
IFr18	T:The French Connection II	1975	D:Frankenheimer	2005-07-08 08:04:40.962	2005-07-08 08:45:42.623
IFr25	Tm:Prophecy	1979	D:Frankenheimer	2005-07-08 02:19:00.505	2005-07-08 02:49:08.397
IFr30	Tm:The Challenge	1982	D:Frankenheimer	2005-07-08 06:58:30.95	2005-07-08 08:22:20.558
IFr35	T:52 Pickup	1986	D:Frankenheimer	2005-07-07 18:39:21.459	2005-07-07 18:49:46.685
JBC14	T:The Big Show	1960	D:J.B.Clark	2005-07-07 17:28:31.653	2005-07-07 18:01:52.28
MiW12	T:The Jokers	1966	D:Winner	2005-07-08 14:05:02.022	2005-07-08 15:29:58.544
MiW20	Tm:The Mechanic	1972	D:Winner	2005-07-07 20:06:29.953	2005-07-07 20:43:34.403
MiW22	T:Death Wish	1974	D:Winner	2005-07-08 12:35:57.781	2005-07-08 13:31:09.434
MiW30	Tm:The Big Sleep	1978	D:Winner	2005-07-08 03:38:29.321	2005-07-08 04:15:08.878
MRe7	T:Rockets Galore	1957	D:Relph	2005-07-08 13:02:19.292	2005-07-08 14:10:39.9
RDa25	T:The Man With Bogart's Face	1980	D:R.Day	2005-07-08 12:59:08.987	2005-07-08 14:22:43.788
RMu7	T:The Spiral Road	1962	D:Mulligan	2005-07-08 03:17:04.577	2005-07-08 04:11:41.598
RMu25	T:Up the Down Staircase	1967	D:Mulligan	2005-07-08 00:07:18.019	2005-07-08 00:47:47.704
RMu41	Tm:Bloodbrothers	1978	D:Mulligan	2005-07-08 01:04:51.754	2005-07-08 01:41:04.236
RMu46	Tm:Kiss Me Goodbye	1983	D:Mulligan	2005-07-08 10:51:06.338	2005-07-08 11:43:46.462
SJF17	T:Lady Sings the Blues	1972	D:Furie	2005-07-08 03:26:57.704	2005-07-08 03:52:40.624
SJF20	T:Gable and Lombard	1976	D:Furie	2005-07-08 01:22:25.77	2005-07-08 02:48:45.033
SJF22	T:The Entity	1982	D:Furie	2005-07-07 17:17:04.592	2005-07-07 18:39:48.945
SL10	T:The Group	1965	D:Lumet	2005-07-08 03:40:06.949	2005-07-08 04:14:41.801
SL19	T:The Anderson Tapes	1971	D:Lumet	2005-07-08 02:04:52.075	2005-07-08 03:16:44.53
SL21	T:Murder on the Orient Express	1974	D:Lumet	2005-07-08 15:29:41.974	2005-07-08 16:42:48.013
SL33	T:Prince of the City	1981	D:Lumet	2005-07-08 14:02:23.363	2005-07-08 15:14:28.513
SL35	T:The Verdict	1982	D:Lumet	2005-07-08 12:39:06.839	2005-07-08 13:38:54.138
SL37	T:Death Trap	1982	D:Lumet	2005-07-08 00:30:48.35	2005-07-08 00:49:20.291
SL39	T:Daniel	1983	D:Lumet	2005-07-08 09:02:51.681	2005-07-08 09:59:33.165
SL44	T:The Morning After	1986	D:Lumet	2005-07-08 04:55:36.839	2005-07-08 06:25:21.893
SL49	T:Family Business	1989	D:Lumet	2005-07-08 10:19:09.802	2005-07-08 11:23:12.118
SL50	T:Running on Empty	1989	D:Lumet	2005-07-07 18:06:24.327	2005-07-07 18:31:22.174
SL52	T:Q and A	1990	D:Lumet	2005-07-07 23:01:50.185	2005-07-07 23:38:01.522
SS5	T:The Sugarland Express	1973	D:Spielberg	2005-07-08 05:51:41.235	2005-07-08 06:31:37.767
SS6	T:Jaws	1975	D:Spielberg	2005-07-08 00:09:44.245	2005-07-08 01:03:26.629
SS7	T:Close Encounters of the Third Kind	1975	D:Spielberg	2005-07-07 18:53:31.551	2005-07-07 20:15:43.93
SS9	T:Raiders of the Lost Ark	1981	D:Spielberg	2005-07-08 02:44:06.731	2005-07-08 04:04:09.499
SS10	T:E.T.	1983	D:Spielberg	2005-07-08 10:20:20.528	2005-07-08 11:00:38.764
SS12	T:Indiana Jones and the Temple of Doom	1984	D:Spielberg	2005-07-08 15:08:51.374	2005-07-08 15:27:03.811
SS13	T:The Color Purple	1985	D:Spielberg	2005-07-08 03:14:40.335	2005-07-08 04:08:15.562
xMb10	T:Mother India	1957	D:Mehboob	2005-07-07 22:40:05.929	2005-07-07 23:34:25.352
ArP5	T:Bonnie and Clyde	1967	D:A.Penn	2005-07-08 08:39:20.25	2005-07-08 09:18:46.325
ArP15	T:Night Moves	1975	D:A.Penn	2005-07-08 00:33:04.816	2005-07-08 01:21:19.726
ArP16	T:The Missouri Breaks	1976	D:A.Penn	2005-07-07 16:02:13.812	2005-07-07 17:10:03.165
ClC20	T:Les Biches	1968	D:Chabrol	2005-07-08 12:45:04.357	2005-07-08 14:00:38.898
ClC21	T:La Femme Infidele	1969	D:Chabrol	2005-07-08 10:11:16.445	2005-07-08 10:26:52.991
ClC49	T:Stille Tage in Clichy	1990	D:Chabrol	2005-07-07 15:40:26.934	2005-07-07 15:54:58.462
ClC50	T:Story of Women	1990	D:Chabrol	2005-07-08 08:41:52.028	2005-07-08 09:59:28.862
DLR5	T:Madame X	1965	D:Rich	2005-07-08 07:44:39.331	2005-07-08 08:50:49.134
DLR10	T:The Concorde --- Airport 79	1979	D:Rich	2005-07-07 19:37:13.97	2005-07-07 20:50:05.991
DvS3	T:The Parent Trap	1961	D:Swift	2005-07-08 14:24:32.752	2005-07-08 14:49:55.278
DvS10	T:How To Succed in Business Without Really Trying	1967	D:Swift	2005-07-08 11:04:37.781	2005-07-08 12:28:03.895
FT8	T:La Marie Etait En Noir	1967	D:Truffaut	2005-07-08 15:11:54.444	2005-07-08 16:05:15.553
FT15	T:La Nuit Americaine	1973	D:Truffaut	2005-07-08 08:41:24.895	2005-07-08 08:50:02.396
FT16	T:L'histoire d'Ad\`ele H.	1975	D:Truffaut	2005-07-08 02:48:26.167	2005-07-08 04:14:46.644
FT20	T:l'homme qui aimait les femmes	1977	D:Truffaut	2005-07-08 07:23:34.659	2005-07-08 08:01:34.558
IGi20	T:Fury at Smuggler's Bay	1958	D:Gilling	2005-07-08 10:37:27.335	2005-07-08 11:20:26.861
IGi25	T:The Mummy's Shroud	1966	D:Gilling	2005-07-08 06:58:37.695	2005-07-08 08:03:43.879
IGi30	T:Blood from the Mummy's Tomb	1971	D:Gilling	2005-07-08 14:58:56.144	2005-07-08 16:07:43.749
IrK14	T:The Empire Strikes Back	1980	D:Kershner	2005-07-08 06:55:03.79	2005-07-08 07:03:44.446
IrK15	T:Never Say Never Again	1983	D:Kershner	2005-07-08 07:41:32.738	2005-07-08 08:10:14.331
JCa7	T:My Geisha	1962	D:Cardiff	2005-07-07 21:57:18.89	2005-07-07 22:09:36.836
JCa9	T:The Liquidator	1965	D:Cardiff	2005-07-08 14:15:01.342	2005-07-08 14:27:11.93
JCv10	T:To Sir With Love	1965	D:Clavell	2005-07-08 03:11:05.371	2005-07-08 04:24:12.105
JCv16	Tm:The Last Valley	1971	D:Clavell	2005-07-07 19:53:42.902	2005-07-07 21:18:59.275
JFe20	T:State Fair	1962	D:J.Ferrer	2005-07-08 14:45:14.977	2005-07-08 15:13:07.575
KRz40	T:Sweet Dreams	1985	D:Reisz	2005-07-08 10:09:00.992	2005-07-08 10:11:37.658
MCm1	T:Black Orpheus	1958	D:Camus	2005-07-08 12:16:48.922	2005-07-08 13:32:53.757
MdC10	T:Auntie Mame	1958	D:daCosta	2005-07-08 08:17:47.002	2005-07-08 08:42:53.09
MdC16	T:The Music Man	1962	D:daCosta	2005-07-07 23:22:26.031	2005-07-08 00:30:05.462
MPi45	T:Under the Sun of Satan	1987	D:Pialat	2005-07-08 14:48:38.129	2005-07-08 14:51:49.835
AnT6	T:Mirror	1978	D:Tarkovsky	2005-07-07 19:06:31.239	2005-07-07 20:16:32.626
DoS12	Tm:Psychomania	1971	D:D.Sharp	2005-07-08 06:30:41.06	2005-07-08 07:09:50.857
DoS16	T:The Thirty-nine Steps	1978	D:D.Sharp	2005-07-08 04:20:45.372	2005-07-08 04:25:13.264
DPt2	T:Raisin in the Sun	1961	D:Petrie	2005-07-07 18:39:22.332	2005-07-07 19:58:06.955
DPt6	T:The Spy with a Cold Nose	1967	D:Petrie	2005-07-08 05:28:57.279	2005-07-08 06:49:12.583
DPt19	T:The Betsy	1978	D:Petrie	2005-07-08 11:06:59.929	2005-07-08 11:44:28.745
DPt21	T:Fort Apache, The Bronx	1981	D:Petrie	2005-07-08 13:36:55.601	2005-07-08 14:46:21.565
DPt23	T:Six Pack	1982	D:Petrie	2005-07-08 11:23:38.819	2005-07-08 12:47:31.969
DPt33	T:Toy Soldiers	1990	D:Petrie	2005-07-07 22:37:16.965	2005-07-07 22:48:09.996
ERr20	T:Ma Nuit Chez Maude	1969	D:Rohmer	2005-07-08 04:28:36.549	2005-07-08 05:31:19.864
ERr33	T:Perceval Le Gallois	1978	D:Rohmer	2005-07-08 13:59:31.133	2005-07-08 14:01:49.234
JLG1	T:A Bout de Souffle	1959	D:Godard	2005-07-08 02:52:46.518	2005-07-08 03:24:28.179
JLG11	T:Band of Outsiders	1964	D:Godard	2005-07-08 05:20:00.945	2005-07-08 05:47:27.638
JLG14	T:Masculine Feminine	1965	D:Godard	2005-07-08 13:36:30.572	2005-07-08 14:45:04.43
JLG15	T:Alphaville	1965	D:Godard	2005-07-07 20:17:28.942	2005-07-07 20:35:23.486
JLG21	T:La Chinoise	1967	D:Godard	2005-07-07 18:45:04.053	2005-07-07 19:31:23.874
JLG22	T:Two Or Three Things I Know About Her	1967	D:Godard	2005-07-08 00:16:43.866	2005-07-08 01:00:20.496
JLG25	T:Le Gai Savoir	1968	D:Godard	2005-07-07 21:32:54.112	2005-07-07 22:46:32.954
PWe2	T:Gidget	1959	D:Wendkos	2005-07-08 07:26:54.134	2005-07-08 07:36:14.637
PWe10	T:Special Delivery	1976	D:Wendkos	2005-07-07 20:55:05.974	2005-07-07 21:17:13.007
RuM30	T:Faster Pussycat! Kill! Kill!	1965	D:Russ~Meyer	2005-07-07 21:29:26.685	2005-07-07 21:40:30.855
RuM37	T:Beyond the Valley of the Dolls	1970	D:Russ~Meyer	2005-07-08 07:22:33.735	2005-07-08 07:31:46.473
RuM40	T:The Seven Minutes	1971	D:Russ~Meyer	2005-07-08 15:01:23.241	2005-07-08 16:06:04.711
SB1	T:Destiny of Man	1959	D:Bondartchuk	2005-07-08 03:15:09.726	2005-07-08 04:25:13.332
SRo20	T:Cool Hand Luke	1967	D:Rosenberg	2005-07-07 22:56:27.794	2005-07-07 22:56:54.144
SRo32	T:The Laughing Policeman	1973	D:Rosenberg	2005-07-07 18:15:04.15	2005-07-07 18:24:26.346
SRo35	T:Drowning Pool	1975	D:Rosenberg	2005-07-08 09:26:17.627	2005-07-08 09:36:21.817
SRo37	T:Voyage of the Damned	1976	D:S.Rosenberg	2005-07-08 01:53:07.531	2005-07-08 02:30:33.155
SRo40	Tm:Brubaker	1980	D:Rosenberg	2005-07-08 05:54:28.834	2005-07-08 06:54:16.849
TRs1	T:Look Back in Anger	1959	D:T.Richardson	2005-07-08 04:05:08.705	2005-07-08 04:44:20.096
TRs3	T:The Entertainer	1960	D:T.Richardson	2005-07-07 23:04:08.055	2005-07-07 23:36:51.007
TRs4	T:A Taste of Honey	1961	D:T.Richardson	2005-07-07 17:47:48.512	2005-07-07 18:49:56.246
TRs8	T:The Loneliness of the Long-distance Runner	1962	D:T.Richardson	2005-07-07 22:41:08.006	2005-07-07 23:27:16.174
TRs12	T:Tom Jones	1963	D:T.Richardson	2005-07-08 01:13:03.491	2005-07-08 01:53:51.175
TRs15	T:The Loved One	1965	D:T.Richardson	2005-07-08 03:46:19.118	2005-07-08 04:42:53.734
TRs16	T:The Charge of the Light Brigade	1968	D:T.Richardson	2005-07-08 03:52:45.815	2005-07-08 04:14:15.053
TRs17	T:Laughter in the Dark	1969	D:T.Richardson	2005-07-08 09:13:56.528	2005-07-08 09:58:20.219
TRs18	T:Hamlet	1969	D:T.Richardson	2005-07-08 03:40:29.773	2005-07-08 04:45:58.635
TRs19	T:Ned Kelly	1970	D:T.Richardson	2005-07-07 23:18:34.584	2005-07-08 00:36:03.593
TRs20	T:A Delicate Balance	1973	D:T.Richardson	2005-07-08 08:34:45.716	2005-07-08 09:50:18.27
TRs21	T:Dead Cert	1974	D:T.Richardson	2005-07-08 12:24:30.789	2005-07-08 13:35:34.078
TRs22	Tm:Joseph Andrews	1977	D:T.Richardson	2005-07-07 17:05:23.021	2005-07-07 18:05:58.971
TRs23	Tm:The Border	1981	D:T.Richardson	2005-07-08 01:50:32.672	2005-07-08 02:12:57.653
TRs25	T:The Hotel New Hampshire	1984	D:T.Richardson	2005-07-08 04:16:19.786	2005-07-08 04:44:44.193
TRs32	T:The Phantom of the Opera	1990	D:T.Richardson	2005-07-08 03:34:02.281	2005-07-08 04:48:18.655
VJD2	T:Sunrise at Campobello	1960	D:Donehue	2005-07-08 09:17:57.519	2005-07-08 09:58:50.849
AlZ4	T:College Confidential	1960	D:Zugsmith	2005-07-07 23:09:00.486	2005-07-08 00:06:08.986
AlZ25	T:On Her Bed of Roses	1966	D:Zugsmith	2005-07-07 21:37:37.382	2005-07-07 23:05:01.816
BiK10	T:Ma Barker's Killer Brood	1960	D:Karn	2005-07-07 23:34:12.972	2005-07-07 23:43:22.956
DuC10	T:Under Ten Flags	1960	D:Coletti	2005-07-08 01:39:02.743	2005-07-08 02:15:14.487
DSm10	Tm:Pollyanna	1960	D:D.Smith	2005-07-08 04:10:48.104	2005-07-08 05:27:13.072
FCo10	T:El Fantasma de la Opera	1960	D:Cortes	2005-07-08 05:48:43.143	2005-07-08 05:52:19.062
FCo20	T:En Este Pueblo No Hay Ladrones	1964	D:Cortes	2005-07-07 23:22:33.032	2005-07-07 23:31:42.753
GeR1	T:Craig's Will	1960	D:G.Reynolds	2005-07-07 17:18:00.747	2005-07-07 17:40:59.001
GiP10	T:The Battle of Algiers	1966	D:Pontocorvo	2005-07-08 00:47:03.528	2005-07-08 01:33:58.374
GiP20	T:Burn!	1970	D:Pontocorvo	2005-07-07 17:15:37.895	2005-07-07 17:53:30.781
GPl10	T:The Time Machine	1960	D:Pal	2005-07-08 04:59:56.828	2005-07-08 06:13:08.802
GSj1	T:The Little Man Who Was There	1960	D:G.Stevens~jr.	2005-07-08 01:00:58.183	2005-07-08 02:30:44.81
GSj2	T:Coming, Mama	1961	D:G.Stevens~jr.	2005-07-07 17:00:03.383	2005-07-07 17:31:48.475
HAG1	T:Party Line	1960	D:H.S.Green	2005-07-08 07:55:20.088	2005-07-08 08:06:42.072
IMx10	T:Foxhole in Cairo	1960	D:Moxey	2005-07-07 19:09:57.814	2005-07-07 19:25:20.166
IS2	T:A Kind of Loving	1962	D:Schlesinger	2005-07-08 02:03:42.308	2005-07-08 02:25:33.311
IS5	T:Far from the Madding Crowd	1967	D:Schlesinger	2005-07-07 19:11:42.925	2005-07-07 20:11:56.664
IS6	T:Midnight Cowboy	1969	D:Schlesinger	2005-07-07 21:38:09.609	2005-07-07 23:03:04.768
IS7	T:Sunday, Bloody Sunday	1972	D:Schlesinger	2005-07-08 05:14:02.635	2005-07-08 06:29:59.562
IS8	T:The Day of the Locust	1975	D:Schlesinger	2005-07-08 11:48:17.653	2005-07-08 12:56:51.541
IS9	T:Marathon Man	1976	D:Schlesinger	2005-07-08 00:53:14.668	2005-07-08 01:37:13.137
IS10	T:Yanks	1979	D:Schlesinger	2005-07-08 02:35:31.072	2005-07-08 03:21:46.522
IS11	T:Honky Tonk Freeway	1981	D:Schlesinger	2005-07-07 20:49:00.539	2005-07-07 20:53:01.563
IS25	T:Pacific Heights	1990	D:Schlesinger	2005-07-08 04:46:15.142	2005-07-08 04:54:42.616
JL5	T:The Bellboy	1960	D:J.Lewis	2005-07-08 06:05:48.898	2005-07-08 07:15:36.265
JL10	Tm:The Errand Boy	1961	D:J.Lewis	2005-07-08 10:31:07.552	2005-07-08 11:39:20.15
JL13	T:The Nutty Professor	1963	D:J.Lewis	2005-07-08 00:47:34.544	2005-07-08 01:06:00.08
