FILMID	TITLE	ACTOR	TIME_INTERVAL_START_TIMESTAMP	TIME_INTERVAL_END_TIMESTAMP
ReC5	T:Romeo and Juliet	Norman Wooland	2005-07-07 15:54:19.863	2005-07-07 17:21:39.893
ReD10	TZ:Massacre at Central High	Andrew Stevens	2005-07-08 01:47:55.709	2005-07-08 01:59:24.435
ReH10	T:Die Hard 2	Bonnie Bedelia	2005-07-07 17:02:45.5	2005-07-07 17:12:29.925
ReH10	T:Die Hard 2	Reginald VelJohnson	2005-07-08 05:05:02.621	2005-07-08 05:57:59.586
ReH10	T:Die Hard 2	William Saddler	2005-07-07 22:12:40.242	2005-07-07 23:10:13.509
ReH10	T:Die Hard 2	Art Evans	2005-07-08 07:02:11.76	2005-07-08 07:03:25.889
REM5	T:Any Wednesday	Ann Prentiss	2005-07-08 10:05:28.1	2005-07-08 10:28:14.163
REM10	TZ:The Baltimore Bullet	Omar Sharif	2005-07-08 07:35:40.588	2005-07-08 08:33:29.778
REn6	T:Dames	Zasu Pitts	2005-07-08 11:02:49.237	2005-07-08 11:40:41.734
REn18	T:China Clipper	Pat OBrien	2005-07-07 18:06:20.605	2005-07-07 19:13:44.617
REn18	T:China Clipper	Marie Wilson	2005-07-08 04:08:56.422	2005-07-08 05:08:05.483
REn20	T:Earthworm Tractors	Olin Howland	2005-07-08 15:11:30.775	2005-07-08 15:56:40.324
REn45	T:Angels Wash Their Faces	Ann Sheridan	2005-07-08 04:14:44.34	2005-07-08 04:29:05.206
REn45	T:Angels Wash Their Faces	Berton Churchill	2005-07-08 15:30:51.398	2005-07-08 16:28:25.596
REn50	T:Law of the Tropics	Regis Toomey	2005-07-08 15:06:00.988	2005-07-08 16:21:54.344
REn50	T:Law of the Tropics	Mona Maris	2005-07-08 05:04:40.723	2005-07-08 05:24:07.887
ReN53	T:The Spoilers	Randolph Scott Chandler	2005-07-07 19:01:12.602	2005-07-07 20:10:45.218
ReN53	T:The Spoilers	Margaret Lindsay	2005-07-08 09:00:08.332	2005-07-08 10:06:40.399
ReN53	T:The Spoilers	Richard Berthelmess	2005-07-07 15:48:56.199	2005-07-07 16:41:00.555
REn55	T:The Iron Major	Barbara Hale	2005-07-08 09:12:32.646	2005-07-08 10:33:27.675
RfH10	T:Ave Maria	Zarah Leander	2005-07-07 18:02:37.269	2005-07-07 19:12:44.069
RFl3	T:The Battle of Paris	Arthur Treacher	2005-07-07 23:47:51.919	2005-07-08 01:01:34.58
RFl20	T:Murders in the Rue Morgue	Bert Roach	2005-07-08 01:58:52.652	2005-07-08 03:12:26.11
RFl20	T:Murders in the Rue Morgue	Brandon Hurst	2005-07-08 09:22:42.738	2005-07-08 10:47:44.834
RFl20	T:Murders in the Rue Morgue	Noble Johnson	2005-07-07 17:00:06.629	2005-07-07 17:51:50.364
RFl28	T:The Raven	Boris Karloff	2005-07-08 13:51:52.195	2005-07-08 13:53:57.666
RFl30	T:The Woman in Red	Philip Reed	2005-07-07 23:48:28.641	2005-07-08 00:47:48.837
RFl33	T:Hollywood Boulevard	Marsha Hunt	2005-07-08 08:34:32.647	2005-07-08 09:42:26.384
RFl33	T:Hollywood Boulevard	Bob Cummings	2005-07-08 05:48:32.519	2005-07-08 06:23:42.609
RFl33	T:Hollywood Boulevard	Maurice Costello	2005-07-08 09:26:11.875	2005-07-08 10:26:09.624
RFl33	T:Hollywood Boulevard	Mae Marsh	2005-07-07 16:16:11.36	2005-07-07 16:29:31.48
RFl33	T:Hollywood Boulevard	Bert Roach	2005-07-08 06:33:18.117	2005-07-08 06:42:09.008
RFl40	T:The Magnificent Fraud	Akim Tamiroff	2005-07-07 17:16:05.042	2005-07-07 18:18:02.242
RFl40	T:The Magnificent Fraud	Patricia Morison	2005-07-08 15:31:58.039	2005-07-08 16:32:10.382
RFl60	T:The Beast with Five Fingers	Peter Lorre	2005-07-08 08:24:46.984	2005-07-08 09:22:33.888
RFl100	T:Change of Heart	Anne Helm	2005-07-08 03:07:52.277	2005-07-08 03:40:01.988
RFM10	T:Little Darlings	Armande Assante	2005-07-07 23:52:09.361	2005-07-07 23:59:57.338
RFM10	TZ:Little Darlings	Matt Dillon	2005-07-08 01:56:57.88	2005-07-08 03:00:59.222
RFM20	T:Gettysburg	Martin Sheen	2005-07-08 03:59:52.161	2005-07-08 05:22:02.648
RFr10	T:Road Games	Marion Edwards	2005-07-07 17:08:12.339	2005-07-07 18:08:03.669
RFr15	T:Psycho II	Meg Tilly	2005-07-07 17:48:15.511	2005-07-07 18:11:04.562
RFu10	T:Wuthering Heights	Anna CalderMarshall	2005-07-07 22:18:15.184	2005-07-07 22:58:35.549
RFu10	T:Wuthering Heights	Pamela Brown	2005-07-07 22:14:58.062	2005-07-07 22:23:22.452
RFu10	T:Wuthering Heights	Aubrey Woods	2005-07-07 17:32:49.902	2005-07-07 18:24:34.765
RFu11	T:The Abominable Dr. Phibes	Peter Jeffrey	2005-07-07 23:40:28.661	2005-07-08 00:30:29.894
RFu11	T:The Abominable Dr. Phibes	Aubrey Woods	2005-07-08 08:43:54.796	2005-07-08 09:04:41.321
RFu12	T:Dr. Phibes Rises Again	Peter Cushing	2005-07-07 18:03:53.216	2005-07-07 18:19:35.164
RFu12	T:Dr. Phibes Rises Again	Beryl Reid	2005-07-08 08:52:35.017	2005-07-08 09:21:44.152
RFu12	T:Dr. Phibes Rises Again	Peter Jeffrey	2005-07-08 04:08:43.236	2005-07-08 04:18:14.507
RFu20	TZ:Devil's Rain	William Shatner	2005-07-07 21:01:46.676	2005-07-07 21:03:40.827
RgH10	T:Hi Life	Moira Kelly	2005-07-07 20:44:19.839	2005-07-07 21:27:56.974
RGo10	T:Never Been Kissed	Molly Shannon	2005-07-08 13:53:25.184	2005-07-08 14:02:37.451
RGo10	T:Never Been Kissed	Michael Vartan	2005-07-08 11:49:34.358	2005-07-08 13:18:04.958
RGr10	T:Xanadu	Michael Beck	2005-07-08 04:11:49.683	2005-07-08 04:17:04.276
RGr30	T:Forgotten Prisoners	Alyson Spiro	2005-07-08 15:02:39.414	2005-07-08 16:23:57.801
RGt15	T:Subarnarekha	Madhabi Mukherjee	2005-07-08 03:40:30.205	2005-07-08 05:09:18.195
RgW10	T:Road Scholar	Andrei Codrescu	2005-07-08 04:59:39.707	2005-07-08 05:21:04.632
RHa4	T:Kind Hearts and Coronets	Arthur Lowe	2005-07-08 15:03:58.598	2005-07-08 15:43:56.976
RHa5	T:The Spider and the Fly	Nadia Gray	2005-07-08 02:02:38.319	2005-07-08 02:47:08.355
RHa5	T:The Spider and the Fly	Maurice Denham	2005-07-08 08:18:00.48	2005-07-08 08:26:56.028
RHa8	T:Father Brown	Peter Finch	2005-07-08 06:58:04.234	2005-07-08 07:51:24.721
RHa8	T:Father Brown	Bernard Lee	2005-07-08 11:44:12.828	2005-07-08 12:24:11.722
RHa8	T:Father Brown	Marne Maitland	2005-07-08 04:20:21.207	2005-07-08 05:22:26.864
RHa9	T:To Paris With Love	Odile Versois	2005-07-08 10:38:36.536	2005-07-08 11:19:10.604
RHa9	T:To Paris With Love	Austin Trevor	2005-07-07 21:35:21.656	2005-07-07 22:51:21.881
RHa10	T:The Scapegoat	Alec Guinness	2005-07-08 09:54:58.614	2005-07-08 10:19:19.285
RHa10	T:The Scapegoat	Bette Davis	2005-07-08 06:34:08.192	2005-07-08 07:25:46.433
RHa10	T:The Scapegoat	Nicole Maurey	2005-07-07 21:28:28.232	2005-07-07 21:35:10.216
RHa10	T:The Scapegoat	Pamela brown	2005-07-07 20:23:30.11	2005-07-07 21:32:48.734
RHf10	T:Futureworld	Peter Fonda	2005-07-08 11:11:50.567	2005-07-08 12:41:03.362
RHf10	T:Futureworld	Blythe Danner	2005-07-08 09:50:08.601	2005-07-08 10:29:30.719
RHf10	T:Futureworld	Arthur Hill	2005-07-07 21:45:46.114	2005-07-07 22:51:51.244
RHf20	TZ:I, The Jury	Armand Assante	2005-07-08 08:10:23.639	2005-07-08 09:15:59.691
RHf20	TZ:I, The Jury	Barbara Carrera	2005-07-08 10:23:51.955	2005-07-08 10:52:59.965
RHf20	T:I, The Jury	Alan King	2005-07-08 00:33:46.872	2005-07-08 01:49:33.718
RHf20	T:I, The Jury	Paul Sorvino	2005-07-08 13:38:18.254	2005-07-08 14:33:36.148
RHg10	T:Evening Star	Bill Paxton	2005-07-08 05:40:10.687	2005-07-08 06:03:42.405
RHg10	T:Evening Star	Miranda Richardson	2005-07-08 11:00:28.212	2005-07-08 11:23:21.651
RHg10	T:Evening Star	Ben Johnson	2005-07-07 17:30:23.184	2005-07-07 18:47:15.654
RHg10	T:Evening Star	Marion Ross	2005-07-07 18:39:05.476	2005-07-07 19:38:00.217
RHk10	T:Dead On	Matt McCoy	2005-07-07 18:29:21.588	2005-07-07 18:32:54.606
RhM10	T:Razorback	Arkie Whiteley	2005-07-08 06:10:42.832	2005-07-08 07:31:06.916
RhM10	T:Razorback	Bill Kerr	2005-07-07 17:36:31.546	2005-07-07 18:54:59.313
RhM34	T:Blue Ice	Alun Armstrong	2005-07-08 14:18:54.189	2005-07-08 15:09:47.402
RhM34	T:Blue Ice	Bobby Hunt	2005-07-08 05:21:14.425	2005-07-08 06:43:40.677
RhM34	T:Blue Ice	Philip Davis	2005-07-08 00:21:10.596	2005-07-08 01:31:16.82
RhM34	T:Blue Ice	Bob Hoskins	2005-07-07 19:01:19.856	2005-07-07 19:20:21.684
RhM37	T:The Shadow	Penelope Ann Miller	2005-07-07 17:22:16.069	2005-07-07 18:46:29.016
RhM37	T:The Shadow	Peter Boyle	2005-07-08 02:48:13.582	2005-07-08 03:18:18.082
RHo5	T:Night Shift	Richard Belzer	2005-07-08 14:22:06.14	2005-07-08 15:32:26.686
RHo5	T:Night Shift	Pawyer Trollhaus	2005-07-08 03:43:33.837	2005-07-08 04:50:35.908
RHo5	T:Night Shift	Ola Ray	2005-07-08 11:00:53.628	2005-07-08 12:23:24.847
RHo5	T:Night Shift	Ashley Cox	2005-07-08 03:57:25.688	2005-07-08 04:35:47.964
RHo12	T:Cocoon	Linda Harrison	2005-07-07 17:23:00.343	2005-07-07 18:16:59.995
RHo12	T:Cocoon	Mike Nomad	2005-07-08 00:23:35.438	2005-07-08 01:48:35.318
RHo20	T:Parenthood	Mary Steenburgen	2005-07-08 01:55:19.983	2005-07-08 02:45:31.315
RHo20	T:Parenthood	Martha Plimpton	2005-07-08 00:25:36.831	2005-07-08 01:49:03.109
RHo22	T:Backdraft	Rebecca deMornay	2005-07-08 13:09:43.623	2005-07-08 13:40:20.321
RHo29	T:Apollo 13	Bill Paxton	2005-07-08 14:56:45.075	2005-07-08 15:01:10.779
RHr5	T:Roadhouse	Patrick Swayze	2005-07-08 07:53:50.707	2005-07-08 08:06:59.209
RHr5	T:Roadhouse	Ben Gazzara	2005-07-07 15:36:26.73	2005-07-07 16:55:20.906
RHr5	T:Roadhouse	Red West	2005-07-08 13:48:10.382	2005-07-08 14:20:22.144
RhS20	T:Viktor und Viktoria	Anton Walbrook	2005-07-08 01:51:40.062	2005-07-08 02:57:08.637
RHv10	T:Critters 4	Angela Bassett	2005-07-08 05:37:16.107	2005-07-08 05:51:10.8
RHv10	T:Critters 4	Brad Dourif	2005-07-08 08:34:10.436	2005-07-08 09:03:15.125
RiB1	T:My Favourite Year	Peter OToole	2005-07-08 11:11:36.579	2005-07-08 11:25:51.719
RiB1	T:My Favourite Year	Mark LinnBaker	2005-07-07 16:46:48.594	2005-07-07 17:23:56.166
RiB1	T:My Favourite Year	Bill Macy	2005-07-08 10:08:15.02	2005-07-08 10:39:09.025
RiB1	T:My Favourite Year	Lou Jacobi	2005-07-08 08:23:58.746	2005-07-08 08:54:02.061
RiB15	T:Racing with the Moon	Max Showalter	2005-07-07 15:36:45.802	2005-07-07 16:42:38.395
RiB25	T:Made in America	Nia Long	2005-07-08 04:41:48.724	2005-07-08 05:09:41.111
RiB25	T:Made in America	Paul Rodriguez	2005-07-08 09:36:28.735	2005-07-08 10:59:35.956
RiB30	T:City Heat	Madeleine Kahn	2005-07-08 01:43:17.435	2005-07-08 03:04:10.484
RiD1	T:The Schartz-Metterklume Method	Patricia Hitchcock	2005-07-08 04:19:47.423	2005-07-08 04:33:22.405
RiD1	T:The Schartz-Metterklume Method	Noel Drayton	2005-07-08 02:47:48.461	2005-07-08 03:11:51.954
RiF10	T:The Narrow Margin	Queenie Leonard	2005-07-08 05:24:22.047	2005-07-08 05:35:34.077
RiF13	TZ:Twenty Thousand Leagues Under the Sea	Peter Lorre	2005-07-08 05:08:43.702	2005-07-08 06:34:18.278
RiF13	T:Twenty Thousand Leagues Under the Sea	Paul Lukas	2005-07-07 19:10:20.939	2005-07-07 19:14:53.826
RiF15	T:The Girl in the Red Velvet Swing	Ray Milland	2005-07-07 19:15:32.23	2005-07-07 20:36:35.027
RiF15	T:The Girl in the Red Velvet Swing	Luther Adler	2005-07-08 03:24:51.99	2005-07-08 04:15:16.649
RiF15	T:The Girl in the Red Velvet Swing	Philip Reed	2005-07-08 05:32:39.518	2005-07-08 07:00:57.725
RiF18	T:The Vikings	Alexander Knox	2005-07-07 22:40:38.764	2005-07-07 23:17:58.194
RiF18	T:The Vikings	Maxine Audley	2005-07-08 03:18:43.947	2005-07-08 04:17:08.05
RiF21	T:Crack in the Mirror	Bradford Dillman	2005-07-07 16:58:54.436	2005-07-07 18:24:03.493
RiF21	T:Crack in the Mirror	Alexander Knox	2005-07-08 03:25:10.217	2005-07-08 04:28:24.689
RiF22	T:Barrabas	Arthur Kennedy	2005-07-08 06:20:24.849	2005-07-08 07:03:57.58
RiF22	T:Barrabas	Norman Wooland	2005-07-07 19:13:03.336	2005-07-07 19:45:53.794
RiF22	T:Barrabas	Michael Gwynn	2005-07-08 13:43:12.12	2005-07-08 15:06:32.245
RiF24	TZ:Fantastic Voyage	William Redfield	2005-07-07 18:33:13.996	2005-07-07 18:49:49.97
RiF24	TZ:Fantastic Voyage	Arthur Kennedy	2005-07-08 09:56:29.403	2005-07-08 10:07:54.214
RiF25	TZ:Doctor Dolittle	Anthony Newley	2005-07-08 03:06:53.422	2005-07-08 03:16:26.29
RiF25	TZ:Doctor Dolittle	Peter Bull	2005-07-07 22:30:05.62	2005-07-07 23:02:00.35
RiF28	T:Tora! Tora! Tora!	Martin Balsam	2005-07-08 10:35:23.264	2005-07-08 11:14:15.247
RiF35	TZ:Mr.~Majestyk	Al Lettieri	2005-07-08 11:55:33.693	2005-07-08 13:18:53.839
RiF35	T:Mr.~Majestyk	Linda Cristal	2005-07-08 04:16:55.374	2005-07-08 05:38:24.784
RiF39	T:Crossed Swords	Raquel Welch	2005-07-08 04:18:03.692	2005-07-08 05:43:13.438
RiF39	T:Crossed Swords	Rex Harrison	2005-07-08 09:58:26.688	2005-07-08 10:26:42.162
RiF52	TZ:Conan the Destroyer	Arnold Schwarzenegger	2005-07-08 01:24:14.205	2005-07-08 02:05:49.144
RiF52	TZ:Conan the Destroyer	Wilt Chamberlain	2005-07-08 00:17:46.236	2005-07-08 01:10:54.819
RiF52	TZ:Conan the Destroyer	Olivia D'Abo	2005-07-07 22:04:59.623	2005-07-07 22:11:47.249
RiF52	TZ:Conan the Destroyer	Mako	2005-07-08 10:50:17.512	2005-07-08 11:41:57.343
RiF48	T:Tough Enough	Pam Grier	2005-07-08 06:11:37.84	2005-07-08 07:04:38.533
RiL10	TZ:Night Cries	Michael Parks	2005-07-08 14:35:50.989	2005-07-08 15:55:10.734
RiL14	TZ:Change of Seasons	Anthony Hopkins	2005-07-08 10:32:54.488	2005-07-08 10:51:01.383
RiL14	TZ:Change of Seasons	Bo Derek	2005-07-08 04:51:48.907	2005-07-08 05:27:18.276
RiL14	TZ:Change of Seasons	Mary Beth Hurt	2005-07-08 05:17:49.444	2005-07-08 06:09:08.885
RiO50	T:The Lovable Cheat	Peggy Ann Garner	2005-07-08 04:27:38.742	2005-07-08 05:29:24.26
RiQ6	T:Cruising Down the River	Billy Daniels	2005-07-07 16:21:55.757	2005-07-07 17:09:43.872
RiQ15	T:Solid Gold Cadillac	Paul Douglas	2005-07-07 22:51:36.746	2005-07-08 00:03:57.73
RiQ15	T:Solid Gold Cadillac	Arthur OCinnell	2005-07-07 18:38:36.569	2005-07-07 19:36:18.506
RiQ23	T:Paris When it Sizzles	Noel Coward	2005-07-08 02:42:24.592	2005-07-08 04:03:08.07
RiQ23	T:Paris When it Sizzles	Raymond Bussieres	2005-07-08 11:24:38.989	2005-07-08 12:00:34.25
RiQ29	T:Synanon	Alex Cord	2005-07-07 22:14:56.312	2005-07-07 22:28:14.606
RiQ29	T:Synanon	Richard Conte	2005-07-08 01:40:53.097	2005-07-08 02:07:24.398
RiQ29	T:Synanon	Barbara Luna	2005-07-08 10:08:18.169	2005-07-08 10:34:54.142
RiR15	TZ:Bad Boys	Reni Santoni	2005-07-07 19:57:19.516	2005-07-07 21:02:45.84
RiS10	T:You, Me, and Marley	Lorcan Cranitch	2005-07-08 14:06:34.891	2005-07-08 14:41:03.517
RJe1	T:La Lectrice	Maria Casares	2005-07-07 19:41:23.463	2005-07-07 20:42:30.996
RJR10	T:Zapped	Willie Aames	2005-07-08 09:49:42.385	2005-07-08 11:16:38.547
RKa10	TZ:Carny	Meg Foster	2005-07-08 02:55:03.103	2005-07-08 03:35:23.65
RkM10	T:D.O.A.	Meg Ryan	2005-07-08 15:12:03.091	2005-07-08 15:29:02.338
RkM16	T:Super Mario Bros.	Bob Hoskins	2005-07-07 19:54:09.265	2005-07-07 21:15:21.704
RKi10	T:The Midnight Man	Morgan Woodward	2005-07-08 05:36:22.954	2005-07-08 06:20:55.431
RKi10	T:The Midnight Man	Mills watson	2005-07-08 14:09:22.464	2005-07-08 15:16:11.694
RkK10	T:Quick	Martin Donovan	2005-07-08 00:37:40.82	2005-07-08 02:05:56.271
RkK15	T:Blast from the Past	Bendan Fraser	2005-07-08 14:08:09.867	2005-07-08 15:27:42.073
RkK15	T:Blast from the Past	Alicia Silverstone	2005-07-08 05:26:42.759	2005-07-08 06:51:57.305
RLB10	T:The Mummy's Ghost	Ramsay Ames	2005-07-07 17:49:28.894	2005-07-07 18:00:14.264
RLB10	T:The Mummy's Ghost	Barton McLaine	2005-07-08 02:38:12.374	2005-07-08 03:21:57.124
RLB10	T:San Diego, I love You	Louise Allbritton	2005-07-08 09:00:06.527	2005-07-08 10:01:07.958
RLB12	T:Jungle Woman	Milburn Stone	2005-07-08 00:04:49.805	2005-07-08 00:41:34.765
RlE20	T:Independence Day	Randy Quaid	2005-07-08 10:39:40.443	2005-07-08 10:40:50.776
RlE20	T:Independence Day	Margaret Colin	2005-07-08 01:24:26.064	2005-07-08 01:48:41.825
RLG10	T:Living Out Loud	Martin Donovan	2005-07-08 05:14:38.905	2005-07-08 05:32:25.099
RLi6	T:Just Before Dawn	Mike Kellin	2005-07-08 11:12:20.462	2005-07-08 12:18:04.399
RLi10	TZ:Table for Five	Marie-Christine Barrault	2005-07-08 14:30:18.369	2005-07-08 15:45:14.735
RLi10	TZ:Table for Five	Millie Perkins	2005-07-07 20:00:47.072	2005-07-07 21:10:34.74
RLi10	T:Table for Five	Richard Crenna	2005-07-08 01:14:03.93	2005-07-08 01:30:02.756
RLi10	T:Table for Five	Maria OBrien	2005-07-08 00:29:51.636	2005-07-08 01:47:11.466
RLi20	T:All I want for Christmas	Andrea Martin	2005-07-08 05:15:09.885	2005-07-08 06:12:23.38
RLi20	T:All I want for Christmas	Renee Taylor	2005-07-08 02:25:53.561	2005-07-08 03:25:05.016
RLl13	T:Dazed and Confused	Matt Damon	2005-07-08 02:06:17.974	2005-07-08 03:25:46.146
RLl18	T:Suburbia	Amie Carey	2005-07-08 06:37:20.227	2005-07-08 06:57:47.381
RLl18	T:Suburbia	Nicky Katt	2005-07-07 21:34:07.863	2005-07-07 21:41:27.374
RLl18	T:Suburbia	Parker Posey	2005-07-08 11:04:07.868	2005-07-08 11:41:43.483
RLn10	T:High Lonesome	Bill Monroe	2005-07-08 14:11:07.929	2005-07-08 15:29:40.749
RLn10	T:High Lonesome	Alison Kraus	2005-07-08 06:55:40.36	2005-07-08 08:02:06.385
RLo11	TZ:The Missionary	Michael Palin	2005-07-08 10:40:43.888	2005-07-08 11:24:43.211
RLo11	TZ:The Missionary	Maggie Smith	2005-07-07 18:06:02.675	2005-07-07 18:17:14.9
RLo11	T:The Missionary	Michael Hodern	2005-07-07 21:50:56.905	2005-07-07 22:51:36.093
RLT10	TZ:Ticket to Heaven	Meg Foster	2005-07-07 15:42:22.969	2005-07-07 15:51:04.778
RlW10	T:The Bat	Louise Fazenda	2005-07-08 14:40:51.651	2005-07-08 14:58:36.521
RM4	T:Love Me Tonight	Blanche Friderici	2005-07-07 20:19:22.321	2005-07-07 20:51:11.014
RM4	T:Love Me Tonight	Marion `Peanuts' Byron	2005-07-07 18:45:57.575	2005-07-07 19:03:35.635
RM4	T:Love Me Tonight	Mary Doran	2005-07-08 12:20:07.607	2005-07-08 13:44:14.842
RM4	T:Love Me Tonight	Bert Roach	2005-07-08 04:50:08.421	2005-07-08 04:58:27.886
RM6	T:Queen Christina	Reginald Owen	2005-07-07 16:36:53.14	2005-07-07 18:05:21.823
RM7	T:We Live Again	Anna Sten	2005-07-08 13:03:25.324	2005-07-08 13:04:39.903
RM8	T:Becky Sharp	Miriam Hopkins	2005-07-07 21:30:47.053	2005-07-07 22:21:47.783
RM8	T:Becky Sharp	Billie Burke	2005-07-07 17:54:01.638	2005-07-07 18:36:03.856
RM8	T:Becky Sharp	Nigel Bruce	2005-07-08 15:06:07.589	2005-07-08 16:28:26.942
RM12	T:The Mark of Zorro	Linda Darnell	2005-07-07 21:30:02.766	2005-07-07 22:36:26.01
RM12	T:The Mark of Zorro	Montagu Love	2005-07-08 09:36:41.05	2005-07-08 10:06:21.665
RM13	T:Blood and Sand	Linda Darnell	2005-07-08 01:07:53.449	2005-07-08 01:13:50.166
RM13	T:Blood and Sand	Anthony Quinn	2005-07-07 19:01:39.354	2005-07-07 19:54:31.084
RM13	T:Blood and Sand	Alla Nazimova	2005-07-08 11:37:52.441	2005-07-08 12:12:58.287
RM13	T:Blood and Sand	Lynn Bari	2005-07-07 19:27:40.242	2005-07-07 20:32:22.573
RM15	T:Summer Holiday	Mickey Rooney	2005-07-08 03:33:09.054	2005-07-08 04:30:50.933
RM15	T:Summer Holiday	Marilyn Maxwell	2005-07-08 13:23:29.431	2005-07-08 13:39:14.664
RM15	T:Summer Holiday	Anne Francis	2005-07-08 02:20:44.052	2005-07-08 03:17:31.789
RM16	T:Silk Stockings	Peter Lorre	2005-07-08 07:17:01.834	2005-07-08 07:28:15.65
RMD10	T:The Subterraneans	Arte Johnson	2005-07-08 11:27:03.148	2005-07-08 12:12:10.286
RMe12	T:The Cat and the Canary	Michael Callan	2005-07-08 14:53:55.89	2005-07-08 15:05:37.975
RMe12	T:The Cat and the Canary	Peter McEnery	2005-07-08 02:08:03.392	2005-07-08 02:21:25.795
RMe12	T:The Cat and the Canary	Beatrix Lehman	2005-07-07 22:04:11.781	2005-07-07 22:11:33.114
RMe12	T:The Cat and the Canary	Olivia Hussey	2005-07-08 15:08:05.025	2005-07-08 16:03:19.615
RMg15	T:The Kingdom of Zydeco	Beau Jocque	2005-07-08 14:55:35.43	2005-07-08 15:27:17.84
RMk10	T:Once in a Lifetime	Aline McMahon	2005-07-08 10:55:30.348	2005-07-08 11:58:49.309
RMk10	T:Once in a Lifetime	Louise Fazenda	2005-07-08 09:23:35.176	2005-07-08 09:55:34.347
RMk10	T:Once in a Lifetime	Mona Maris	2005-07-08 02:27:43.899	2005-07-08 02:32:38.878
RMl1	T:A Man Alone	Mary Murphy	2005-07-08 06:17:30.768	2005-07-08 06:28:59.271
RMl1	T:A Man Alone	Arthur Space	2005-07-08 14:38:24.503	2005-07-08 15:09:27.585
RMl1	T:A Man Alone	Alan Hale~jr	2005-07-08 03:59:50.36	2005-07-08 05:06:28.678
RMo3	T:Once More My Darling	Ann Blyth	2005-07-08 11:58:51.627	2005-07-08 13:15:00.226
RMq5	T:Eye of the Needle	Alex McCrindle	2005-07-07 22:49:43.408	2005-07-07 23:36:25.42
RMq8	T:Return of The Jedi	Billy Dee Williams	2005-07-07 21:29:13.268	2005-07-07 22:07:08.691
RMq8	T:Return of The Jedi	Peter Mayhew	2005-07-08 00:35:45.635	2005-07-08 01:11:01.488
RMr10	T:Penetration	Marc Stevens	2005-07-07 17:40:11.022	2005-07-07 18:16:57.294
RMu7	T:The Spiral Road	Neva Patterson	2005-07-08 08:28:49.26	2005-07-08 08:29:46.22
RMu7	T:The Spiral Road	Philip Abbott	2005-07-07 16:26:16.466	2005-07-07 16:58:40.498
RMu25	T:Up the Down Staircase	Patrick Bedford	2005-07-08 06:56:38.577	2005-07-08 07:29:23.959
RMu37	TZ:Same Time, Next Year	Alan Alda	2005-07-08 02:26:15.185	2005-07-08 03:16:28.484
RMu41	TZ:Bloodbrothers	Paul Sorvino	2005-07-08 13:23:42.17	2005-07-08 13:29:38.297
RMu41	TZ:Bloodbrothers	Marilu Henner	2005-07-07 23:55:14.329	2005-07-08 01:24:08.175
RMu46	T:Kiss Me Goodbye	Paul Dooley	2005-07-07 18:55:00.922	2005-07-07 19:18:08.302
RMu46	T:Kiss Me Goodbye	Mildred Natwick	2005-07-08 08:35:47.37	2005-07-08 08:49:22.833
RMu46	T:Kiss Me Goodbye	William Prince	2005-07-08 13:51:05.869	2005-07-08 14:28:13.662
RMw3	T:The Phantom of the Opera	Maximiliam Schell	2005-07-08 05:36:24.969	2005-07-08 06:44:57.425
RMw10	T:Overexposed	Marcy Walker	2005-07-07 18:33:14.832	2005-07-07 18:41:51.873
RMw13	T:Afterburn	Michael Rooker	2005-07-08 12:51:17.668	2005-07-08 13:51:34.439
RMw13	T:Afterburn	Andy Romano	2005-07-08 14:11:22.045	2005-07-08 15:15:21.839
RMw13	T:Afterburn	Basil Wallace	2005-07-08 02:06:00.349	2005-07-08 02:11:28.549
RMY10	T:Short Eyes	Nathan George	2005-07-07 18:28:02.274	2005-07-07 19:48:54.538
RMY10	TZ:Short Eyes	Miguel Pinero	2005-07-07 22:56:34.549	2005-07-07 23:07:44.774
RMY15	TZ:One Trick Pony	Blair Marion	2005-07-08 13:37:38.525	2005-07-08 14:09:28.426
RMY15	TZ:One Trick Pony	Mare Winningham	2005-07-08 13:59:02.87	2005-07-08 14:55:10.588
RMY15	TZ:One Trick Pony	Lou Reed	2005-07-07 16:14:26.87	2005-07-07 16:48:44.684
RNe1	T:Requiem for A Heavyweight	Anthony Quinn	2005-07-07 19:06:57.02	2005-07-07 19:46:58.36
RNe1	T:Requiem for A Heavyweight	Mickey Rooney	2005-07-08 07:27:46.777	2005-07-08 08:44:04.026
RNe1	T:Requiem for A Heavyweight	Madame Spivey	2005-07-08 00:53:57.185	2005-07-08 01:55:49.69
RNe15	T:Soldier Blue	Peter Strauss	2005-07-07 17:25:17.998	2005-07-07 17:40:12.344
RNe23	TZ:Embryo	Barbara Carrera	2005-07-08 09:08:47.429	2005-07-08 10:01:36.472
RnH13	T:Boomerang	Martin Lawrence	2005-07-07 18:27:36.535	2005-07-07 19:18:00.691
RNo10	T:Igla	Pyotr Mamonov	2005-07-08 11:43:51.735	2005-07-08 13:07:04.589
RNo20	T:Diki Vostok	Zhanna Isina	2005-07-08 11:47:22.885	2005-07-08 12:59:06.345
RoA4	T:Vera Cruz	Morris Ankrum	2005-07-08 00:10:44.418	2005-07-08 01:15:14.63
RoA5	T:Kiss Me, Deadly	Ralph Meeker	2005-07-08 13:36:31.735	2005-07-08 14:22:23.385
RoA5	T:Kiss Me, Deadly	Marian Carr	2005-07-08 13:01:51.51	2005-07-08 14:28:24.236
